"UserID","Date","Trnmnts","StakesT","WinningsT"
64894,2015-09-09,3,447.2272,340.78712
64894,2015-09-11,3,267.2844,330.00712
64894,2015-09-13,3,445.47398,504.45474
64894,2015-09-14,27,5911.41692,6466.20785
64894,2015-09-15,33,6354.90403,5247.89517
64894,2015-09-18,6,1590.10604,1875.44171
64894,2015-09-20,10,2826.85518,2741.1661
64894,2015-09-21,31,6817.17575,8337.31745
64894,2015-09-22,43,7882.65788,6748.14462
64894,2015-09-23,8,1701.44174,1130.11553
64894,2015-09-24,3,538.00447,341.85734
64894,2015-09-25,19,6511.38887,7671.45276
64894,2015-09-26,10,2051.1906,679.56836
64894,2015-09-27,2,535.0932,0
64894,2015-09-28,33,10097.39976,12987.22187
64894,2015-09-29,18,4699.10414,4887.40541
64894,2015-10-02,26,231.81158,263.80177
64894,2015-10-13,2,351.803,0
64894,2016-06-06,10,6396.77608,9874.79211
64894,2016-06-10,11,5768.21545,9340.90107
64894,2016-06-11,8,2067.93386,2912.70677
64894,2016-06-12,21,9697.28977,11897.21924
64894,2016-06-13,3,1413.42129,1849.00394
64938,2020-04-25,1,3,1.01
64953,2017-11-23,3,2.83752,0
64953,2017-11-27,8,0.62884,0
64953,2017-11-28,1,0.18455,0
64953,2018-03-10,1,4.44728,0
64953,2018-03-12,1,1.77891,0
64953,2018-03-18,1,0.89107,0
64953,2018-03-19,1,0.89533,0
64953,2018-03-21,2,6.26148,0
64953,2018-03-22,2,1.79064,3.45104
64953,2018-03-23,1,0.89201,0
64953,2018-03-28,2,6.19928,8.67899
64953,2018-03-30,1,1.7871,0
64953,2018-04-09,1,0.89591,1.72667
64953,2018-04-20,6,5.33298,8.5651
64953,2018-12-07,2,1.93702,0
64953,2018-12-16,1,0.96783,0
64972,2015-03-01,2,25.72035,0
64999,2015-03-27,3,0,0
64999,2015-03-29,4,0,0
64999,2015-03-31,1,0,0
64999,2015-04-05,1,0,0
64999,2015-04-06,2,0,0
64999,2015-04-12,1,0,0
64999,2015-04-13,1,0,0
64999,2015-04-14,1,0,0
64999,2015-04-15,1,0,0
64999,2015-04-19,2,4.66897,8.49753
64999,2015-04-20,2,6.52065,8.49753
64999,2015-04-27,1,0.4599,0
65017,2016-06-14,7,63.53295,76.5381
65017,2016-06-26,6,36.33369,22.02042
65017,2016-10-27,3,151.32339,187.09074
65017,2016-10-28,21,1093.78869,1120.29835
65017,2016-10-30,4,268.6299,186.11559
65017,2016-11-04,20,61.44863,11.56891
65017,2016-11-14,9,93.99536,49.76225
65017,2016-11-16,3,1.73927,0.9673
65017,2016-12-09,4,42.05206,0
65017,2017-01-10,4,43.83842,0
65017,2017-01-11,3,3.02318,1.88948
65017,2017-02-09,3,41.21548,0
65017,2017-02-12,3,154.48716,191.0023
65017,2017-02-17,9,663.14866,95.94492
65017,2017-03-16,3,143.91874,0
65017,2017-03-17,1,51.73549,0
65017,2017-03-18,3,92.2621,0
65017,2017-03-19,5,76.88508,13.04716
65017,2017-03-20,1,20.50269,0
65017,2017-04-16,4,29.59192,0
65017,2017-06-13,3,43.71916,43.71916
65017,2018-03-01,6,270.17754,442.74734
65043,2015-03-19,1,9.44465,0
65043,2015-03-23,1,9.24471,0
65078,2017-02-20,1,0.10347,0.18813
65078,2017-10-29,1,0.00851,0
65078,2018-11-03,1,0.21972,0.43945
65103,2015-03-16,7,75,18.5
65103,2015-03-17,1,20,0
65103,2015-03-18,6,58,55.5
65103,2015-03-19,13,113,88
65103,2015-03-20,2,30,37
65103,2015-03-21,2,15,27.74
65103,2015-03-26,2,15,18.5
65103,2015-03-27,3,25,27.7
65103,2015-04-06,5,30,8.89
65103,2015-04-08,8,38.5,18.5
65103,2015-04-09,4,17,38.69
65103,2015-04-13,4,38,18.5
65103,2015-04-14,3,40,0
65103,2015-04-15,3,15,9.24
65103,2015-05-05,3,35,37
65103,2015-05-06,1,5,1
65103,2015-05-07,2,20,37
65103,2015-05-11,3,30,39
65103,2015-05-12,3,18,0
65103,2015-07-01,4,40,20
65103,2015-07-02,4,28,20
65103,2015-07-03,4,28,30
65103,2015-08-01,5,30.5,28.82
65103,2015-08-02,2,8,0
65103,2015-09-13,1,1,0
65103,2015-09-14,3,10,66.4
65103,2015-09-15,4,21,9.3
65103,2015-09-16,6,18,0.92
65103,2015-09-17,3,1.5,0.92
65103,2015-09-20,9,12.5,3.68
65103,2015-09-27,1,0,0
65103,2015-09-29,2,15,18.5
65153,2015-04-19,1,0,0
65153,2015-04-28,1,9.20471,20.10309
65170,2015-06-08,3,150,93.5
65192,2015-02-26,13,70,65.1
65192,2015-02-27,14,62,37.2
65197,2015-03-02,8,10.5,15.28
65197,2015-03-07,2,0.51,0
65197,2015-03-12,1,4,0
65197,2015-03-13,2,4,0
65197,2015-03-14,1,0.5,0
65197,2015-03-15,2,2,1.76
65197,2015-03-19,1,1,0
65197,2015-03-21,1,0.5,0
65197,2015-04-03,2,3.5,0
65197,2015-05-08,1,6,0
65197,2015-05-18,2,2,0
65228,2015-05-18,3,2,0
65228,2015-05-19,22,11,7.36
65228,2015-05-20,64,32.5,29.44
65228,2015-05-21,26,13,12.88
65228,2015-05-22,14,8,5.52
65228,2015-05-23,10,5.5,8.3
65228,2015-05-24,111,75,77.92
65228,2015-05-25,4,1,0
65228,2015-05-26,38,24,26
65228,2015-05-27,35,25.5,13.92
65228,2015-05-28,10,5.5,6.5
65228,2015-06-02,1,0,0
65229,2015-02-27,5,114.90188,118.63178
65229,2015-03-22,2,65.24981,0
65229,2015-04-04,4,101.66359,170.54529
65229,2015-04-29,1,45.80432,0
65229,2015-06-01,3,54.60501,122.15144
65229,2015-10-14,1,8.79353,0
65229,2016-02-15,2,14.66341,10.87758
65254,2015-09-19,11,247.34978,165.30034
65273,2015-03-25,2,2.74273,10.53209
65273,2015-03-26,4,24.66429,0
65273,2015-03-29,2,5.47395,0
65273,2015-03-30,6,10.10379,2.10343
65273,2015-04-13,3,22.64793,8.20987
65273,2015-04-22,1,0.46642,0
65273,2015-04-24,2,11.63116,0
65273,2015-04-26,5,16.74885,46.52461
65273,2015-04-27,2,45.9989,0
65273,2015-05-08,2,10.60164,25.51462
65273,2015-05-20,1,17.81896,36.89416
65273,2015-05-31,4,0,0
65273,2015-06-01,2,0,0
65273,2015-06-02,3,4.57226,0
65273,2015-06-03,6,3.67554,0
65273,2015-06-06,4,0.01774,0
65273,2015-06-07,1,0.00887,0
65273,2015-06-10,1,0.00886,0
65273,2015-06-14,2,0.00887,0
65273,2015-06-15,4,0.02664,0
65273,2015-06-16,1,0.00888,0
65273,2015-06-17,1,0,0
65273,2015-06-18,1,0,0
65273,2015-06-21,1,0,0
65273,2015-06-25,1,0,0
65302,2015-10-12,2,20,37.4
65302,2016-02-03,2,0,0
65302,2016-02-12,7,37,36.04
65302,2016-11-18,1,0,0
65302,2016-11-22,49,24.5,26.32
65302,2016-11-23,44,39.5,45.38
65302,2016-11-24,33,47,42
65302,2016-11-25,5,5,4
65302,2016-11-26,9,13,10
65302,2016-11-27,26,26,22.8
65302,2016-11-28,15,24,11.76
65302,2016-12-11,3,4,9.66
65302,2017-03-13,33,44,33
65302,2017-03-14,6,6,4
65302,2017-03-15,20,23,30
65302,2017-03-16,44,53,48
65302,2017-03-17,51,99,153.95
65302,2017-03-18,26,30,49.86
65302,2017-03-19,12,11,10
65302,2017-09-16,2,3,2
65302,2018-04-19,6,70,40
65302,2018-04-20,1,10,20
65302,2018-06-03,3,24,0
65302,2018-06-15,8,100,160
65302,2018-06-22,2,30,140
65302,2018-06-23,1,10,0
65302,2018-06-26,4,50,160
65302,2018-06-27,1,10,0
65302,2018-06-28,2,15,0
65302,2018-06-30,5,52,0
65302,2018-07-01,12,65,80
65302,2018-07-02,1,20,40
65302,2018-07-03,6,90,140
65302,2018-07-04,1,10,40
65302,2018-07-05,3,45,0
65302,2018-07-06,7,125,0
65302,2018-07-07,1,20,0
65302,2018-07-08,5,80,60
65302,2018-07-09,2,25,0
65302,2018-07-10,1,10,0
65302,2018-07-11,5,70,60
65302,2018-07-13,5,100,120
65302,2018-07-14,4,40,40
65302,2018-07-15,1,2,0
65302,2018-07-16,2,20,0
65302,2018-07-17,2,30,20
65302,2018-07-18,4,140,0
65302,2018-07-19,1,20,0
65302,2018-07-20,2,30,20
65302,2018-07-22,1,10,0
65302,2018-07-23,2,30,20
65302,2018-07-24,7,100,160
65302,2018-07-25,2,30,0
65302,2018-07-26,1,10,0
65302,2018-07-27,1,10,0
65302,2018-07-28,1,10,0
65302,2018-08-03,2,30,80
65302,2018-08-06,1,50,0
65302,2018-08-07,2,20,0
65302,2018-08-10,1,10,0
65302,2018-08-11,3,40,20
65302,2018-08-21,1,20,0
65302,2018-08-23,1,20,0
65302,2018-08-24,2,30,40
65302,2018-08-25,7,100,160
65302,2018-08-28,4,50,20
65302,2018-08-29,1,10,0
65302,2018-08-30,2,20,60
65302,2018-08-31,3,50,120
65302,2018-09-02,1,10,0
65302,2018-09-05,5,85,120
65302,2018-09-06,3,60,0
65302,2018-09-07,1,10,0
65302,2018-09-10,1,10,0
65302,2018-09-11,3,40,20
65302,2018-09-12,1,10,0
65302,2018-09-14,1,10,0
65302,2018-09-15,1,10,0
65302,2018-09-19,4,50,40
65302,2018-09-20,4,50,60
65302,2018-09-21,1,10,0
65302,2018-09-23,1,10,0
65302,2018-09-24,1,20,0
65302,2018-10-11,8,77,44
65302,2019-09-20,1,11,0
65302,2020-01-14,8,57.2,15.87
65302,2020-01-15,5,19.8,18.14
65302,2020-01-16,2,10,0
65302,2020-01-17,10,59.4,45.11
65302,2020-01-18,9,35.1,37.79
65302,2020-01-19,6,35.7,0.82
65302,2020-01-20,18,96,120
65302,2020-01-21,10,59.1,53.67
65302,2020-01-22,7,50.8,184.81
65302,2020-01-23,12,70.3,28.71
65302,2020-01-24,5,29.3,179.7
65302,2020-01-25,8,57,140.55
65302,2020-01-26,10,61,49.97
65302,2020-01-28,7,46,15
65302,2020-01-29,12,95.5,80
65302,2020-01-30,7,36,25.87
65302,2020-01-31,8,59,31.37
65302,2020-02-01,5,31.5,0
65302,2020-02-02,4,27,0
65302,2020-02-04,7,37.5,46.83
65302,2020-02-05,12,84.5,72.6
65302,2020-02-06,2,20,0
65302,2020-02-07,7,67,0
65302,2020-02-08,14,81,48
65302,2020-02-09,6,28.6,11.06
65302,2020-02-11,6,24.6,0
65302,2020-02-12,6,32.6,0
65302,2020-02-13,4,24.3,28.35
65302,2020-02-15,5,40.9,1.64
65302,2020-02-16,12,80.8,113.97
65302,2020-02-17,2,15,0
65302,2020-02-19,3,12.1,0
65302,2020-02-21,4,24.3,20.82
65302,2020-02-22,8,48.6,16.26
65302,2020-02-23,4,29.8,20.82
65302,2020-02-24,5,25.8,4
65321,2015-03-17,1,0.18977,0.34159
65359,2020-06-12,1,0.22003,0
65359,2020-06-13,1,0.22027,0
65359,2020-06-15,1,0.22225,0
65368,2015-03-01,19,12374.0498,3839.49089
65407,2015-02-26,2,5.28541,1.33016
65407,2015-02-27,9,12.16191,34.45289
65407,2015-02-28,8,8.57345,19.64822
65407,2015-03-01,3,3.44706,0
65407,2015-03-02,4,15.28015,2.00161
65407,2015-03-03,3,1.31368,2.77927
65407,2015-03-04,3,1.51095,0
65407,2015-03-05,1,4.48994,79.17565
65407,2015-03-06,2,0.99478,0
65407,2015-03-08,1,4.52489,0
65407,2015-03-09,6,13.8402,3.32165
65407,2015-03-11,1,0.92816,0
65407,2015-03-12,2,1.8813,3.22641
65407,2015-03-13,1,0.94518,2.71267
65407,2015-03-14,3,13.23252,0
65407,2015-03-15,1,4.7259,0
65407,2015-03-16,3,23.39655,0
65407,2015-03-18,1,4.72233,0
65407,2015-03-19,1,1.88893,0
65407,2015-03-22,1,4.6607,0
65407,2015-03-26,3,5.5723,8.67818
65407,2015-04-01,1,0.92833,0
65407,2015-04-02,2,1.85856,2.75997
65407,2015-04-03,1,0.92421,0
65407,2015-04-06,1,4.55955,0
65407,2015-04-07,1,4.55125,11.93337
65407,2015-04-08,2,1.37766,0
65407,2015-04-09,5,17.07903,0
65407,2015-04-10,3,13.97298,0
65407,2015-04-11,2,0.94085,27.4802
65407,2015-04-12,1,1.86306,0
65407,2015-04-13,3,10.3803,0
65407,2015-04-15,1,4.71743,0
65407,2015-04-16,2,5.64388,0
65407,2015-04-18,2,1.86758,20.07657
65407,2015-04-19,2,1.86758,0
65407,2015-04-20,1,0.92584,2.38867
65407,2015-04-21,1,0.92868,6.62147
65407,2015-04-22,2,5.59702,0
65407,2015-04-23,3,9.4972,0.35382
65407,2015-04-25,2,5.58295,1.67489
65407,2015-04-26,1,0.1861,0
65407,2015-05-07,1,0.88842,0
65407,2015-06-04,1,4.47187,10.16904
65407,2015-06-07,2,1.77352,1.50749
65407,2015-06-10,2,8.86446,0
65407,2015-06-11,1,0.8848,0
65407,2015-06-15,1,0.88786,0
65407,2015-06-16,2,13.35351,0
65407,2015-06-18,9,10.74123,6.79983
65407,2015-06-20,2,5.27519,0
65407,2015-06-21,3,4.39599,0
65407,2015-06-22,1,4.40645,0
65407,2015-06-23,1,0.44002,0
65407,2015-06-24,3,9.3408,0
65407,2015-07-01,5,1.78874,1.18057
65407,2015-07-06,1,0.90041,0
65407,2015-07-08,4,9.09257,0
65407,2015-07-12,2,5.42888,0
65407,2015-07-15,1,4.54174,0
65407,2015-07-16,1,0.091,1.9747
65407,2015-07-26,1,1.82399,0
65407,2015-07-27,2,8.29158,0
65407,2015-07-31,2,0.91308,1.64354
65407,2015-08-05,1,1.82682,0
65407,2015-09-02,2,4.88238,0.79893
65407,2015-11-19,1,1.03286,3.06103
65407,2015-11-22,1,5.14019,0
65407,2016-01-24,1,5.05719,0
65407,2016-01-25,4,4.58482,2.77868
65407,2016-02-29,2,1.50984,0
65407,2016-12-06,3,7.13897,1.87868
65407,2016-12-07,2,5.62979,0
65407,2016-12-08,5,2.26462,0.18639
65407,2016-12-10,1,2.05132,4.5129
65407,2016-12-11,1,0.00932,0
65407,2016-12-12,1,0.00947,0
65407,2016-12-14,2,0.52688,0
65407,2017-04-23,1,1.02482,0
65407,2018-12-27,3,3.38108,5.35704
65407,2019-06-30,1,0.96779,0
65408,2015-03-08,1,0.90498,1.53846
65408,2015-03-15,2,0.18904,0.17013
65408,2015-03-17,3,1.89772,0
65408,2015-03-18,2,0.94446,0.85002
65408,2015-03-19,3,0.85001,0.34001
65408,2015-03-20,1,0.46607,0
65413,2015-03-08,1,0.90498,0
65413,2015-03-14,1,0.94518,0
65413,2015-03-15,7,6.33271,6.96597
65413,2015-03-17,3,3.03634,5.79752
65413,2015-03-18,2,3.77786,4.08009
65437,2015-12-03,1,20.74102,0
65438,2019-01-26,5,4.40615,1.76246
65452,2015-02-26,6,1.31254,0
65489,2015-02-26,1,1,0
65489,2015-03-01,1,2,25
65489,2015-03-26,1,1,16.32
65504,2015-02-27,147,492.6,543.33
65504,2015-02-28,144,356.1,359.04
65504,2015-03-01,67,120.7,112.71
65504,2015-03-02,37,47.5,56.33
65504,2015-03-03,8,9,9.26
65504,2015-03-04,58,62.2,69.64
65504,2015-03-05,49,140.5,155.66
65504,2015-03-06,91,545.5,407.26
65504,2015-03-07,23,11.5,9.2
65504,2015-03-08,35,57,54.74
65504,2015-03-09,84,708,791.78
65504,2015-03-10,38,16,25.54
65504,2015-03-11,87,45,60.97
65504,2015-03-12,122,149,161.83
65504,2015-03-13,116,70,78.36
65504,2015-03-14,51,48.5,24.92
65504,2015-03-15,6,2.5,3.68
65504,2015-03-16,47,86,46.3
65504,2015-03-17,10,5,4.6
65504,2015-03-19,11,5.5,5.52
65504,2015-03-20,10,7.5,8.34
65504,2015-03-21,15,13.5,14.84
65504,2015-03-23,28,27,27.78
65504,2015-03-29,14,32.5,31.58
65504,2015-03-31,31,64,61.8
65504,2015-04-01,48,74.5,78.82
65504,2015-04-02,47,155,130.04
65504,2015-04-03,83,140,149
65504,2015-04-04,35,40,49.1
65504,2015-04-05,38,57.5,67.7
65504,2015-04-07,52,186,116.62
65504,2015-04-20,15,49.5,32.52
65523,2015-03-12,6,23,23.36
65523,2015-03-13,99,299,173.1
65523,2015-03-14,24,48.5,20.66
65523,2015-03-15,2,6,6
65523,2015-03-16,5,13,7.42
65523,2015-03-17,6,17.5,5.64
65525,2015-04-13,2,5.19015,0.8493
65525,2015-05-05,1,8.95496,0
65530,2020-05-29,1,0.90596,0
65530,2020-05-30,6,19.9311,7.06648
65530,2020-06-08,7,204.17202,222.66292
65530,2020-06-09,16,235.96346,123.95831
65530,2020-06-11,12,69.09931,22.99343
65530,2020-06-12,9,20.26465,10.13231
65530,2020-06-14,4,44.05355,26.43214
65530,2020-06-15,6,16.07954,5.94722
65530,2020-06-21,5,19.81684,0
65530,2020-06-23,4,21.37824,2.67228
65530,2020-06-24,3,24.78848,0
65530,2020-06-28,8,26.05069,0
65530,2020-07-04,4,31.094,8.884
65530,2020-07-06,10,138.08173,115.62401
65530,2020-07-07,2,11.5057,0
65530,2020-07-09,1,44.28219,0
65530,2020-07-18,31,312.26292,271.91433
65530,2020-07-25,8,151.03796,86.30742
65570,2015-02-26,3,1.33016,0
65570,2015-05-05,2,1.791,1.52234
65570,2015-05-07,1,0.17944,0
65578,2015-08-02,1,0.45654,0
65590,2015-03-04,1,0.44703,0
65596,2015-04-11,4,3.35352,0
65596,2015-04-12,1,0,0
65638,2015-03-01,3,10.60632,0
65641,2015-02-26,2,1.7618,0
65643,2015-02-26,1,1,0
65662,2015-02-27,4,10,0
65662,2015-03-01,6,5,0
65679,2015-10-10,4,31.06691,0
65691,2015-02-28,4,6.92946,2.68694
65691,2015-03-05,1,0.2245,0
65705,2017-10-19,3,7.64514,0
65705,2019-08-15,2,1.79194,0
65705,2019-08-16,1,0.89854,0
65705,2019-09-26,16,3.64416,5.46615
65736,2015-03-12,1,0,0
65736,2015-03-13,3,0,0
65736,2015-03-14,1,0,0
65736,2015-03-16,2,0,0
65736,2015-03-20,2,0,0
65736,2018-11-23,5,1.0963,1.31558
65736,2018-11-24,1,0.21926,0.43853
65736,2018-11-25,3,0.9823,0
65736,2018-11-29,2,1.9452,0
65736,2018-11-30,9,3.47154,1.75772
65736,2018-12-01,2,1.9335,0
65736,2018-12-07,1,0,0
65736,2018-12-09,1,0.96851,0
65736,2018-12-14,1,0,0
65736,2018-12-22,2,1.92454,0
65736,2018-12-23,1,0.96227,0
65758,2015-03-22,3,20,0
65758,2015-03-23,1,10,0
65758,2015-03-26,4,30,78.3
65758,2015-03-29,7,52,18.8
65758,2015-03-30,13,106,42.88
65758,2015-04-02,2,15,9.24
65758,2015-04-03,5,38,24.5
65758,2015-04-05,1,5,0
65758,2015-04-09,1,1,0
65758,2015-04-11,1,0.5,0
65758,2015-04-18,4,25,70.21
65758,2015-04-19,1,20,0
65763,2015-02-27,1,1.69701,0
65786,2015-02-26,1,4.40451,0
65839,2015-06-09,1,0,0
65839,2015-06-21,1,0,0
65881,2015-02-26,2,1.8,0
65881,2015-03-01,7,7,0.92
65881,2015-03-04,1,1,1.44
65881,2015-03-07,3,2,2.36
65881,2015-03-11,4,3.5,4.92
65881,2015-03-12,5,4.5,0
65881,2015-03-22,4,12,10.74
65886,2015-03-10,3,8,0
65886,2015-03-11,13,44,49.02
65908,2015-07-08,4,7.72868,12.41135
65908,2015-07-09,6,12.6961,0
65908,2015-07-13,4,5.38212,0
65908,2015-07-16,1,0.455,0
65908,2015-07-17,5,4.94959,0.36664
65908,2015-07-19,2,9.1659,0
65908,2015-07-20,5,17.5471,8.31178
65908,2015-07-21,3,4.15244,0
65908,2015-07-22,1,0.46011,0
65908,2015-07-23,5,6.86562,9.06261
65908,2015-07-24,1,0.456,0
65908,2015-07-29,1,1.80783,0
65908,2015-07-30,5,4.52653,3.91092
65908,2015-07-31,3,1.82616,0
65908,2015-08-01,1,0.45654,0.82177
65908,2015-08-02,2,2.73923,5.23192
65908,2015-08-03,3,3.642,0
65908,2015-08-04,1,0.45587,0
65908,2015-08-05,3,3.19693,2.37487
65908,2015-08-07,4,17.41681,5.94005
65908,2015-08-08,1,4.58337,12.5126
65908,2015-08-09,3,18.33348,16.68347
65908,2015-08-10,6,22.80399,28.18572
65908,2015-08-12,1,0.45368,0
65908,2015-08-17,2,0.90042,0.81037
65908,2015-08-19,2,1.3566,0
65908,2015-08-21,2,4.92964,0.80667
65928,2015-03-02,7,13.3,6
65928,2015-03-03,1,2,0
65940,2015-02-28,2,1.72353,0
65940,2015-03-04,1,0.89405,0
65951,2015-02-27,7,61.20734,138.97826
65951,2015-02-28,13,236.0792,624.2885
65951,2015-03-01,24,594.21955,58.21106
65951,2015-03-03,2,13.40483,0
65951,2015-03-08,1,0,0
65951,2015-03-15,1,4.7259,0
65951,2015-03-29,24,751.75626,60.21349
65951,2015-04-01,17,567.81469,289.25918
65951,2015-04-02,16,487.81594,14.86851
65951,2015-04-03,20,1097.13173,337.48136
65951,2015-04-04,6,147.87431,79.32532
65951,2015-04-05,3,0,0
65951,2015-04-11,14,136.0037,49.83698
65951,2015-04-14,17,337.42913,85.06616
65951,2015-04-15,11,105.23249,1.88697
65951,2015-04-16,12,206.94196,0
65951,2015-04-17,2,0,0
65951,2015-04-18,9,0,0
65951,2015-04-19,6,1.86759,38.92053
65951,2015-04-20,23,90.64058,52.12266
65951,2015-04-21,6,0,0
65951,2015-04-22,1,0,0
65951,2015-04-23,8,2.24395,7.57915
65951,2015-04-24,18,25.59401,23.53884
65951,2015-04-25,6,2.97757,1.67489
65951,2015-04-26,6,2.04708,0
65951,2015-04-28,5,0,1.72128
65951,2015-04-29,9,1.65812,0.6779
65951,2015-04-30,1,0,0
65951,2015-05-01,27,24.52983,21.31578
65951,2015-05-02,1,0,0
65951,2015-05-03,9,44.81491,0
65951,2015-05-04,9,41.54385,2.96614
65951,2015-05-05,13,417.29891,78.99167
65951,2015-05-06,16,223.13027,49.87911
65951,2015-05-07,10,63.07749,41.8177
65951,2015-05-08,9,34.99063,4.77074
65951,2015-05-09,4,1.76694,0
65951,2015-05-12,2,98.55747,7.16782
65951,2015-05-13,24,440.95331,374.27475
65951,2015-05-14,23,341.13157,71.06991
65951,2015-05-15,26,825.86536,1796.81074
65951,2015-05-16,27,334.29972,293.27886
65951,2015-05-17,31,144.26284,167.50132
65951,2015-05-18,23,384.48094,29.33415
65951,2015-05-21,5,15.29051,2.1047
65951,2015-05-22,8,0.29677,0
65951,2015-05-23,2,1.79824,0
65951,2015-05-24,13,296.70921,0
65951,2015-06-09,1,0.45009,0
65951,2015-06-10,7,126.76179,0
65951,2015-06-12,5,131.28716,104.40876
65951,2015-06-13,5,45.24084,2.12898
65951,2015-06-14,3,21.28981,0
65951,2015-06-16,4,46.29217,26.08386
65951,2015-06-17,10,173.19478,41.94867
65951,2015-06-18,6,35.52573,30.22471
65951,2015-06-20,5,14.94638,2.24196
65951,2015-06-21,2,1.05504,0
65951,2015-06-27,2,0.08928,0
65981,2015-03-25,1,15,0
65981,2015-03-28,5,16.4,0
65981,2017-12-24,1,5,0
65986,2015-04-07,2,9.1025,21.00856
65992,2017-04-09,1,0.10318,0
65992,2017-04-15,1,1.03337,0
65992,2017-05-08,2,2.91071,0
65992,2017-07-25,1,0.47209,0
65992,2017-10-18,1,0.93494,0
65992,2017-10-20,1,0,0
65992,2017-10-28,1,0.93617,0
65992,2017-10-29,4,1.10639,0
65992,2017-10-30,1,0.21538,1.29228
65992,2017-11-03,1,0.21453,0
65992,2017-11-04,4,0.85812,0.42907
65992,2017-11-07,3,0.64632,0.43088
65992,2017-11-10,4,0.86072,0.43036
65992,2017-11-12,1,0.4734,0
65992,2017-11-16,1,0.46587,0
65992,2017-11-18,2,0.42464,0
65992,2017-11-20,1,1.8654,0
65992,2018-02-24,4,0.81304,0
65992,2018-07-16,4,2.52507,0.42798
65992,2018-07-26,1,0.85557,0
65992,2018-07-28,1,0.85528,0
65992,2018-08-07,1,0.86464,0
65992,2018-08-08,2,1.08177,0
65992,2018-08-10,3,3.66478,1.29561
65992,2018-08-11,1,0.86374,3.45496
65992,2018-08-16,2,1.76107,1.75727
65992,2018-08-18,1,0.87925,0
65992,2018-10-19,1,0.87048,0
65992,2018-10-23,1,0.86861,0
66008,2015-02-27,3,5.30316,0
66008,2015-03-01,1,1.76772,0
66008,2015-03-04,1,0,0
66008,2015-03-05,5,0,0
66008,2015-03-06,8,11.76469,6
66008,2015-03-07,6,2.71493,0
66008,2015-03-08,1,0,0
66008,2015-03-09,7,8.30412,1.56856
66008,2015-03-10,7,6.44924,4.97512
66008,2015-03-11,11,3.06292,1.57787
66008,2015-03-16,21,29.7341,21.1379
66008,2015-03-17,20,16.90865,11.53809
66008,2015-03-18,1,0,0
66008,2015-03-20,3,0.01864,0
66008,2015-04-01,1,0,0
66008,2015-06-16,3,5.34141,15.00934
66008,2015-06-19,4,6.1544,12.08018
66008,2015-06-24,17,23.91114,19.85632
66008,2015-06-25,6,7.59674,5.92546
66008,2015-07-17,17,21.53987,21.35656
66008,2015-07-19,8,13.74885,6.7461
66008,2015-07-20,27,15.98289,15.39799
66008,2015-07-21,10,16.70205,14.4228
66008,2015-07-22,5,5.15321,1.03064
66008,2015-07-24,5,2.91838,1.55039
66008,2015-07-30,23,38.02283,51.14974
66008,2015-07-31,4,4.52654,4.96107
66008,2015-09-02,2,3.55082,5.88549
66008,2015-11-01,1,0,0.91374
66075,2017-05-04,1,2.01502,10.07511
66075,2017-05-05,2,20.15273,20.14357
66075,2017-05-07,2,0.10988,0
66075,2017-05-08,1,0.0091,0
66075,2017-05-09,1,0.00913,0
66075,2017-05-10,1,0.00917,0
66075,2017-05-11,1,0.00919,0
66075,2017-05-17,2,0.10877,0
66075,2017-05-19,2,0.10778,0
66075,2017-05-20,2,0.59279,0
66075,2017-05-21,3,9.98752,0
66075,2017-05-22,3,1.08902,0.9819
66075,2017-05-23,2,0.10703,0
66075,2017-05-24,3,0.11578,0
66075,2017-05-25,2,0.10727,0
66075,2017-05-26,1,0.09803,0
66075,2017-05-27,1,0.09803,0
66075,2017-05-28,2,0.10694,0
66075,2017-05-31,1,0.4931,0
66075,2017-06-02,3,0.59669,0
66075,2017-06-04,2,0.10687,0
66075,2017-06-08,3,0.59514,0
66075,2017-06-09,1,0.0089,0
66075,2017-06-10,1,0.09788,0
66075,2017-06-11,1,0.09788,0
66075,2017-06-15,1,0.09798,0
66075,2017-06-16,2,0.59021,0
66075,2017-06-17,1,0.09837,0
66075,2017-06-18,2,0.09837,0.49184
66075,2017-06-19,3,1.08093,0
66075,2017-06-20,2,0.59012,0
66075,2017-06-21,1,0.0987,0
66075,2017-06-23,1,0.09855,0
66075,2017-06-24,1,0.09855,0
66075,2017-06-27,1,0.09829,0
66075,2017-06-28,1,0.09783,0
66075,2017-07-01,1,0.09641,0
66075,2017-07-02,1,0.09641,0
66075,2017-07-05,1,0.09687,0
66075,2017-07-07,1,0.09675,0
66075,2017-07-10,1,0.09653,0
66075,2017-07-11,1,0.09651,0
66075,2017-07-12,1,0.09633,0
66075,2017-07-15,1,0.09639,0
66075,2017-07-16,3,0.48195,0
66075,2017-07-17,1,0.09591,0
66075,2017-07-19,1,0.09529,0
66075,2017-07-20,1,0.09542,0
66075,2017-07-25,1,0.09442,0
66075,2017-07-26,2,0.56626,0
66075,2017-07-27,2,0.56608,0
66075,2017-07-28,1,0.09398,0
66075,2017-07-29,1,0.09398,0
66075,2017-08-01,1,0.09347,0
66075,2017-08-03,2,0.55748,0
66075,2017-08-11,1,0.18732,0
66075,2017-08-12,3,0.56196,0.48532
66075,2017-08-13,1,0.00851,0
66075,2017-08-15,3,0.58481,0
66075,2017-08-16,1,0.18728,0
66075,2017-08-25,1,0.93221,0
